donation_id,donor_id,donation_date,amount,campaign_id
DON-036971,DNR-00227,2024-03-01,3293.75,CMP-0046
DON-036972,DNR-03676,2025-09-11,46.79,CMP-0079
DON-036973,DNR-00785,2025-11-19,2580.11,CMP-0030
DON-036974,DNR-00811,2025-07-17,281.11,CMP-0070
DON-036975,DNR-02539,2023-09-11,46.67,CMP-0095
DON-036976,DNR-09398,2024-07-24,45.29,CMP-0008
DON-036977,DNR-04857,2023-07-29,11.16,CMP-0012
DON-036978,DNR-02054,2022-03-07,68.24,CMP-0086
DON-036979,DNR-02680,2026-01-01,87.08,CMP-0015
DON-036980,DNR-07997,2025-01-23,172.05,CMP-0058
DON-036981,DNR-09044,2023-11-21,750.75,CMP-0019
DON-036982,DNR-00380,2023-10-04,68.97,CMP-0069
DON-036983,DNR-05182,2025-12-28,30.76,CMP-0074
DON-036984,DNR-00375,2024-12-19,305.97,CMP-0020
DON-036985,DNR-04619,2023-11-09,90.48,CMP-0021
DON-036986,DNR-09702,2025-11-23,26.9,CMP-0096
DON-036987,DNR-07199,2025-04-05,479.55,CMP-0099
DON-036988,DNR-06663,2025-09-10,456.95,CMP-0096
DON-036989,DNR-01643,2025-07-17,13.11,CMP-0014
DON-036990,DNR-06781,2023-11-24,86.96,CMP-0064
DON-036991,DNR-00745,2023-03-15,206.11,CMP-0003
DON-036992,DNR-07797,2025-07-15,47317.11,CMP-0045
DON-036993,DNR-03741,2024-03-21,20389.48,CMP-0028
DON-036994,DNR-06875,2025-08-28,67.26,CMP-0001
DON-036995,DNR-08037,2025-08-05,9226.61,CMP-0017
DON-036996,DNR-01054,2024-11-16,75.97,CMP-0009
DON-036997,DNR-05024,2025-07-11,36.64,CMP-0021
DON-036998,DNR-04034,2025-12-22,50.67,CMP-0064
DON-036999,DNR-09242,2024-02-13,79.61,CMP-0073
DON-037000,DNR-08040,2024-11-02,22.14,CMP-0095
DON-037001,DNR-02030,2023-09-05,6558.52,CMP-0035
DON-037002,DNR-06579,2022-03-03,33.43,CMP-0062
DON-037003,DNR-00015,2025-11-15,12636.27,CMP-0002
DON-037004,DNR-09080,2025-12-08,6656.02,CMP-0001
DON-037005,DNR-08559,2025-07-23,38.45,CMP-0004
DON-037006,DNR-06175,2023-10-12,11539.8,CMP-0006
DON-037007,DNR-09504,2025-11-28,294.21,CMP-0045
DON-037008,DNR-03479,2025-11-06,37.0,CMP-0025
DON-037009,DNR-02256,2025-08-24,492.81,CMP-0035
DON-037010,DNR-06907,2025-05-14,2486.77,CMP-0016
DON-037011,DNR-08549,2025-10-03,65.88,CMP-0034
DON-037012,DNR-02409,2025-11-02,81.71,CMP-0021
DON-037013,DNR-08879,2023-11-03,65.88,CMP-0034
DON-037014,DNR-05123,2022-09-16,154.92,CMP-0007
DON-037015,DNR-09341,2022-04-21,77.82,CMP-0094
DON-037016,DNR-08199,2025-10-16,1581.11,CMP-0056
DON-037017,DNR-02552,2025-11-17,10848.0,CMP-0075
DON-037018,DNR-04665,2024-09-15,493.34,CMP-0081
DON-037019,DNR-03379,2025-07-11,427.81,CMP-0033
DON-037020,DNR-04240,2023-09-01,187.04,CMP-0026
DON-037021,DNR-00892,2024-12-19,488.37,CMP-0076
DON-037022,DNR-05139,2025-11-06,61.27,CMP-0034
DON-037023,DNR-04088,2025-11-10,40.03,CMP-0016
DON-037024,DNR-02078,2025-06-16,20071.45,CMP-0002
DON-037025,DNR-01171,2023-10-03,32.62,CMP-0007
DON-037026,DNR-03405,2024-03-22,90.36,CMP-0084
DON-037027,DNR-08718,2025-11-20,93.21,CMP-0038
DON-037028,DNR-07401,2024-01-21,41.51,CMP-0083
DON-037029,DNR-06296,2023-09-01,5422.62,CMP-0052
DON-037030,DNR-03382,2025-11-18,485.98,CMP-0083
DON-037031,DNR-03236,2024-06-05,54.36,CMP-0080
DON-037032,DNR-01595,2022-12-29,1273.36,CMP-0087
DON-037033,DNR-00112,2025-03-24,2254.24,CMP-0093
DON-037034,DNR-02703,2025-05-22,37.81,CMP-0080
DON-037035,DNR-02331,2023-04-25,30.88,CMP-0076
DON-037036,DNR-07341,2025-05-29,367.01,CMP-0039
DON-037037,DNR-02826,2025-07-26,2495.66,CMP-0029
DON-037038,DNR-09937,2025-12-25,2324.13,CMP-0028
DON-037039,DNR-05389,2024-01-21,55.38,CMP-0015
DON-037040,DNR-03202,2025-03-03,2237.54,CMP-0092
DON-037041,DNR-03009,2025-10-26,94.49,CMP-0053
DON-037042,DNR-01115,2023-08-07,7035.89,CMP-0002
DON-037043,DNR-07108,2025-07-28,47.27,CMP-0052
DON-037044,DNR-07132,2025-05-18,31.12,CMP-0068
DON-037045,DNR-02412,2025-12-10,2317.43,CMP-0066
DON-037046,DNR-02145,2025-10-20,409.41,CMP-0078
DON-037047,DNR-09284,2024-12-03,91.2,CMP-0043
DON-037048,DNR-03583,2023-09-03,5442.63,CMP-0029
DON-037049,DNR-05542,2024-06-13,21.75,CMP-0028
DON-037050,DNR-06411,2025-09-19,29.87,CMP-0078
DON-037051,DNR-09039,2024-04-24,263.31,CMP-0068
DON-037052,DNR-05669,2022-07-20,275.05,CMP-0004
DON-037053,DNR-00803,2025-09-20,76.55,CMP-0068
DON-037054,DNR-07916,2024-05-05,134.91,CMP-0086
DON-037055,DNR-05130,2024-02-04,79.52,CMP-0080
DON-037056,DNR-01484,2024-05-07,1645.81,CMP-0054
DON-037057,DNR-02791,2024-01-25,45864.86,CMP-0006
DON-037058,DNR-02714,2022-02-19,432.42,CMP-0091
DON-037059,DNR-09211,2025-04-27,47.75,CMP-0098
DON-037060,DNR-09898,2025-06-18,23.51,CMP-0019
DON-037061,DNR-01922,2024-04-18,62.66,CMP-0081
DON-037062,DNR-09214,2025-05-27,196.14,CMP-0067
DON-037063,DNR-09569,2025-11-10,335.61,CMP-0056
DON-037064,DNR-01036,2024-04-30,2234.87,CMP-0006
DON-037065,DNR-00294,2024-12-12,2149.08,CMP-0040
DON-037066,DNR-05905,2025-10-04,15.38,CMP-0035
DON-037067,DNR-04550,2025-08-07,9459.63,CMP-0099
DON-037068,DNR-07599,2022-04-26,245.47,CMP-0015
DON-037069,DNR-08021,2025-10-08,96.72,CMP-0085
DON-037070,DNR-07310,2021-11-10,4198.3,CMP-0067
DON-037071,DNR-00850,2025-11-07,208.89,CMP-0084
DON-037072,DNR-07016,2024-07-04,32.27,CMP-0004
DON-037073,DNR-00775,2025-02-18,49.31,CMP-0071
DON-037074,DNR-04759,2025-04-03,32.01,CMP-0064
DON-037075,DNR-00342,2021-05-29,482.89,CMP-0020
DON-037076,DNR-09145,2025-11-17,19.18,CMP-0085
DON-037077,DNR-07374,2024-03-08,65.88,CMP-0032
DON-037078,DNR-09554,2025-11-05,251.32,CMP-0025
DON-037079,DNR-02405,2025-02-16,158.74,CMP-0010
DON-037080,DNR-04712,2025-08-25,448.4,CMP-0050
DON-037081,DNR-07095,2025-06-26,63.14,CMP-0014
DON-037082,DNR-03429,2025-04-30,452.25,CMP-0022
DON-037083,DNR-05181,2025-03-20,45.21,CMP-0070
DON-037084,DNR-04946,2024-06-30,366.69,CMP-0094
DON-037085,DNR-01350,2025-08-26,91.1,CMP-0008
DON-037086,DNR-06183,2025-12-01,494.99,CMP-0043
DON-037087,DNR-07837,2025-06-25,4815.12,CMP-0078
DON-037088,DNR-00528,2025-11-03,214.12,CMP-0089
DON-037089,DNR-00884,2025-05-25,25.06,CMP-0003
DON-037090,DNR-00250,2025-09-09,394.16,CMP-0025
DON-037091,DNR-02286,2022-10-20,39.52,CMP-0009
DON-037092,DNR-00684,2022-07-08,60.38,CMP-0063
DON-037093,DNR-07624,2025-11-01,440.36,CMP-0013
DON-037094,DNR-04173,2025-08-01,71.05,CMP-0088
DON-037095,DNR-00781,2024-07-11,10.86,CMP-0044
DON-037096,DNR-04768,2023-06-14,427.33,CMP-0077
DON-037097,DNR-03225,2025-05-15,38.82,CMP-0077
DON-037098,DNR-01516,2025-02-04,11.44,CMP-0058
DON-037099,DNR-09987,2025-02-20,42.32,CMP-0040
DON-037100,DNR-07543,2025-08-06,191.66,CMP-0092
DON-037101,DNR-08416,2025-12-16,35.23,CMP-0087
DON-037102,DNR-00583,2025-11-13,82.39,CMP-0022
DON-037103,DNR-04065,2023-10-03,82.7,CMP-0075
DON-037104,DNR-08404,2025-10-28,43641.23,CMP-0062
DON-037105,DNR-01535,2025-08-22,216.1,CMP-0006
DON-037106,DNR-00627,2025-05-11,31.84,CMP-0038
DON-037107,DNR-07168,2025-10-22,17.34,CMP-0051
DON-037108,DNR-02721,2023-07-27,57.57,CMP-0032
DON-037109,DNR-03245,2024-07-29,21.5,CMP-0003
DON-037110,DNR-07682,2025-09-21,22.92,CMP-0083
DON-037111,DNR-01904,2025-06-30,229.5,CMP-0014
DON-037112,DNR-09067,2023-06-11,257.2,CMP-0004
DON-037113,DNR-00988,2024-10-31,5137.91,CMP-0075
DON-037114,DNR-03147,2023-07-04,54.73,CMP-0045
DON-037115,DNR-05627,2022-04-05,431.28,CMP-0066
DON-037116,DNR-00181,2024-02-23,2433.4,CMP-0084
DON-037117,DNR-05087,2024-12-05,1646.98,CMP-0095
DON-037118,DNR-06177,2025-12-31,2152.96,CMP-0069
DON-037119,DNR-02532,2024-08-06,28.4,CMP-0047
DON-037120,DNR-04481,2024-01-09,1622.51,CMP-0039
DON-037121,DNR-06666,2025-11-12,17.04,CMP-0002
DON-037122,DNR-08408,2024-10-19,691.3,CMP-0027
DON-037123,DNR-08444,2025-09-05,1250.69,CMP-0057
DON-037124,DNR-07802,2024-12-02,24.77,CMP-0043
DON-037125,DNR-05258,2023-05-17,37.16,CMP-0036
DON-037126,DNR-05162,2025-12-19,4761.11,CMP-0099
DON-037127,DNR-09999,2025-04-11,87.05,CMP-0049
DON-037128,DNR-01261,2024-11-30,346.92,CMP-0088
DON-037129,DNR-07913,2025-03-05,248.48,CMP-0096
DON-037130,DNR-07369,2025-07-24,75.12,CMP-0043
DON-037131,DNR-08565,2024-06-13,60.09,CMP-0019
DON-037132,DNR-07977,2025-02-23,27.81,CMP-0066
DON-037133,DNR-07442,2025-11-25,67.79,CMP-0046
DON-037134,DNR-03142,2022-01-27,93.61,CMP-0084
DON-037135,DNR-01431,2025-11-10,70.68,CMP-0086
DON-037136,DNR-09743,2025-02-04,18.57,CMP-0052
DON-037137,DNR-01283,2025-06-17,174.46,CMP-0055
DON-037138,DNR-00520,2024-02-28,80.25,CMP-0074
DON-037139,DNR-09892,2025-10-22,54.11,CMP-0096
DON-037140,DNR-09892,2025-07-20,270.09,CMP-0030
DON-037141,DNR-08386,2025-06-23,60.83,CMP-0043
DON-037142,DNR-05583,2025-05-14,17.29,CMP-0076
DON-037143,DNR-02394,2025-01-24,2081.75,CMP-0073
DON-037144,DNR-06817,2025-11-25,12.2,CMP-0043
DON-037145,DNR-00857,2025-12-01,61.42,CMP-0056
DON-037146,DNR-02268,2025-07-24,51.08,CMP-0028
DON-037147,DNR-03253,2023-11-10,2248.59,CMP-0013
DON-037148,DNR-00316,2023-02-03,10508.17,CMP-0083
DON-037149,DNR-01483,2025-09-30,50.56,CMP-0072
DON-037150,DNR-02925,2025-12-18,68.51,CMP-0064
DON-037151,DNR-08914,2025-12-02,295.03,CMP-0054
DON-037152,DNR-03410,2025-04-11,24.32,CMP-0048
DON-037153,DNR-04375,2025-08-07,77.97,CMP-0034
DON-037154,DNR-08724,2024-10-23,40.59,CMP-0041
DON-037155,DNR-04569,2025-09-27,213.4,CMP-0020
DON-037156,DNR-01456,2023-06-03,38.28,CMP-0070
DON-037157,DNR-08416,2023-08-17,86.71,CMP-0011
DON-037158,DNR-00828,2024-02-16,63.9,CMP-0078
DON-037159,DNR-02201,2025-11-06,17628.45,CMP-0013
DON-037160,DNR-09125,2025-05-31,488.8,CMP-0050
DON-037161,DNR-06734,2024-07-21,403.77,CMP-0033
DON-037162,DNR-08267,2024-04-28,472.17,CMP-0086
DON-037163,DNR-05445,2023-06-13,169.26,CMP-0020
DON-037164,DNR-02079,2023-09-14,64.93,CMP-0025
DON-037165,DNR-03655,2023-12-12,258.54,CMP-0061
DON-037166,DNR-07221,2022-02-28,319.72,CMP-0011
DON-037167,DNR-06422,2025-03-22,97.86,CMP-0100
DON-037168,DNR-01195,2024-11-07,63.42,CMP-0074
DON-037169,DNR-04422,2025-09-26,112.74,CMP-0001
DON-037170,DNR-05236,2025-07-25,144.93,CMP-0084
DON-037171,DNR-00089,2024-10-21,95.68,CMP-0052
DON-037172,DNR-06362,2025-11-29,1043.52,CMP-0021
DON-037173,DNR-06928,2025-04-06,1722.36,CMP-0039
DON-037174,DNR-02473,2022-07-01,875.78,CMP-0054
DON-037175,DNR-01863,2024-06-11,60.78,CMP-0005
DON-037176,DNR-08684,2025-12-17,1405.11,CMP-0044
DON-037177,DNR-07338,2024-08-16,71.09,CMP-0013
DON-037178,DNR-01233,2022-09-07,93.17,CMP-0021
DON-037179,DNR-01434,2021-09-02,347.22,CMP-0058
DON-037180,DNR-06134,2024-12-29,2404.48,CMP-0077
DON-037181,DNR-08249,2024-08-28,68.18,CMP-0077
DON-037182,DNR-09113,2025-01-09,314.72,CMP-0020
DON-037183,DNR-08336,2024-12-29,496.0,CMP-0055
DON-037184,DNR-00908,2025-09-27,25.0,CMP-0040
DON-037185,DNR-00397,2024-01-26,81.22,CMP-0079
DON-037186,DNR-03503,2023-10-10,68.9,CMP-0018
DON-037187,DNR-09402,2025-02-04,59.87,CMP-0033
DON-037188,DNR-02437,2025-12-18,267.79,CMP-0031
DON-037189,DNR-05982,2025-07-08,89.44,CMP-0093
DON-037190,DNR-00336,2025-04-13,146.9,CMP-0097
DON-037191,DNR-01590,2025-11-13,234.56,CMP-0057
DON-037192,DNR-09831,2025-06-06,92.03,CMP-0025
DON-037193,DNR-06834,2025-02-27,96.58,CMP-0084
DON-037194,DNR-04814,2025-10-16,53.2,CMP-0010
DON-037195,DNR-07852,2025-02-04,413.99,CMP-0063
DON-037196,DNR-05422,2023-03-17,46.93,CMP-0093
DON-037197,DNR-06162,2025-08-03,7572.07,CMP-0065
DON-037198,DNR-05167,2025-03-11,570.89,CMP-0092
DON-037199,DNR-05296,2023-12-27,607.49,CMP-0015
DON-037200,DNR-07549,2024-09-30,51.65,CMP-0099
DON-037201,DNR-05788,2022-06-16,120.48,CMP-0076
DON-037202,DNR-00950,2023-01-30,37.16,CMP-0003
DON-037203,DNR-07152,2025-12-10,389.02,CMP-0067
DON-037204,DNR-08336,2025-04-07,35.39,CMP-0022
DON-037205,DNR-04089,2024-05-07,1995.41,CMP-0057
DON-037206,DNR-07860,2025-12-10,2075.33,CMP-0049
DON-037207,DNR-02905,2025-12-05,80.3,CMP-0027
DON-037208,DNR-02577,2024-03-29,169.73,CMP-0038
DON-037209,DNR-08013,2025-09-12,47.49,CMP-0018
DON-037210,DNR-08652,2025-08-22,17.55,CMP-0012
DON-037211,DNR-05966,2025-06-28,80.01,CMP-0039
DON-037212,DNR-09815,2024-07-12,22.07,CMP-0039
DON-037213,DNR-06272,2025-05-22,20.04,CMP-0087
DON-037214,DNR-03450,2022-05-13,3731.32,CMP-0083
DON-037215,DNR-01218,2025-08-19,50.85,CMP-0074
DON-037216,DNR-05003,2023-02-08,1264.11,CMP-0090
DON-037217,DNR-05134,2023-08-16,77.17,CMP-0024
DON-037218,DNR-03535,2025-12-24,29.45,CMP-0051
DON-037219,DNR-08341,2025-04-05,400.17,CMP-0019
DON-037220,DNR-00060,2025-05-08,15224.74,CMP-0033
DON-037221,DNR-03483,2025-01-13,72.29,CMP-0022
DON-037222,DNR-00176,2025-04-19,349.16,CMP-0004
DON-037223,DNR-04239,2024-11-27,56.37,CMP-0081
DON-037224,DNR-04400,2022-02-18,59.66,CMP-0066
DON-037225,DNR-07774,2025-07-06,489.46,CMP-0095
DON-037226,DNR-06379,2024-05-14,75.65,CMP-0061
DON-037227,DNR-05904,2024-07-19,48857.03,CMP-0046
DON-037228,DNR-02166,2025-06-04,7065.84,CMP-0018
DON-037229,DNR-04767,2023-10-07,61.04,CMP-0097
DON-037230,DNR-04503,2025-11-16,9784.25,CMP-0027
DON-037231,DNR-08001,2024-12-01,33.49,CMP-0070
DON-037232,DNR-06385,2024-11-08,4002.12,CMP-0038
DON-037233,DNR-04782,2024-11-25,69.36,CMP-0050
DON-037234,DNR-03042,2024-11-12,41.97,CMP-0033
DON-037235,DNR-03556,2023-03-04,2495.77,CMP-0054
DON-037236,DNR-01034,2024-05-02,80.47,CMP-0013
DON-037237,DNR-01814,2025-05-14,11.08,CMP-0037
DON-037238,DNR-06082,2025-10-09,648.12,CMP-0042
DON-037239,DNR-01214,2025-10-18,47.66,CMP-0032
DON-037240,DNR-07892,2023-04-23,267.39,CMP-0053
DON-037241,DNR-01407,2025-08-11,350.74,CMP-0077
DON-037242,DNR-00899,2025-12-12,16228.47,CMP-0008
DON-037243,DNR-06938,2022-04-20,82.77,CMP-0074
DON-037244,DNR-05102,2025-08-16,731.61,CMP-0037
DON-037245,DNR-07389,2026-01-01,77.2,CMP-0036
DON-037246,DNR-09303,2024-09-24,40.96,CMP-0060
DON-037247,DNR-06189,2024-08-31,60.06,CMP-0063
DON-037248,DNR-02299,2024-11-19,25.73,CMP-0035
DON-037249,DNR-00317,2025-08-08,246.26,CMP-0005
DON-037250,DNR-07463,2025-07-12,33.84,CMP-0075
DON-037251,DNR-04800,2024-09-24,639.41,CMP-0041
DON-037252,DNR-07059,2025-04-27,40.59,CMP-0001
DON-037253,DNR-07166,2025-02-27,8536.6,CMP-0088
DON-037254,DNR-08078,2024-12-05,85.74,CMP-0019
DON-037255,DNR-04015,2025-09-10,94.78,CMP-0027
DON-037256,DNR-09346,2022-08-11,70.51,CMP-0062
DON-037257,DNR-02891,2025-07-28,404.89,CMP-0072
DON-037258,DNR-03802,2025-12-23,12.16,CMP-0042
DON-037259,DNR-09028,2025-11-16,4226.9,CMP-0078
DON-037260,DNR-09759,2024-04-06,83.36,CMP-0044
DON-037261,DNR-05116,2025-12-20,88.5,CMP-0013
DON-037262,DNR-00436,2025-05-15,90.87,CMP-0001
DON-037263,DNR-03098,2024-07-21,77.73,CMP-0099
DON-037264,DNR-01162,2024-12-26,75.75,CMP-0040
DON-037265,DNR-06196,2025-12-04,49.05,CMP-0086
DON-037266,DNR-03783,2024-07-28,25748.77,CMP-0006
DON-037267,DNR-08216,2025-12-08,996.22,CMP-0048
DON-037268,DNR-05792,2025-08-10,91.5,CMP-0037
DON-037269,DNR-04479,2025-12-17,46.16,CMP-0089
DON-037270,DNR-05874,2024-08-21,66.58,CMP-0045
DON-037271,DNR-06282,2024-12-01,47.18,CMP-0020
DON-037272,DNR-01796,2025-06-05,88.56,CMP-0009
DON-037273,DNR-03429,2024-06-13,36.33,CMP-0012
DON-037274,DNR-05646,2025-06-02,68.65,CMP-0072
DON-037275,DNR-06084,2025-09-19,3185.53,CMP-0073
DON-037276,DNR-07114,2025-12-17,1077.6,CMP-0042
DON-037277,DNR-09503,2024-01-25,469.85,CMP-0028
DON-037278,DNR-02498,2025-04-22,205.42,CMP-0099
DON-037279,DNR-06562,2025-05-23,24.09,CMP-0007
DON-037280,DNR-02428,2024-11-13,12.51,CMP-0017
DON-037281,DNR-02011,2024-01-27,66.88,CMP-0012
DON-037282,DNR-06904,2023-10-17,381.59,CMP-0071
DON-037283,DNR-01906,2025-12-05,42.45,CMP-0098
DON-037284,DNR-04355,2025-01-26,1239.38,CMP-0080
DON-037285,DNR-08153,2025-08-09,256.74,CMP-0007
DON-037286,DNR-08653,2025-02-17,337.35,CMP-0090
DON-037287,DNR-04798,2025-07-24,15894.28,CMP-0007
DON-037288,DNR-09853,2025-11-15,77.39,CMP-0026
DON-037289,DNR-03773,2024-08-05,43.87,CMP-0072
DON-037290,DNR-05286,2024-03-30,57.56,CMP-0068
DON-037291,DNR-07311,2025-12-02,28.28,CMP-0040
DON-037292,DNR-03896,2025-08-17,1838.85,CMP-0063
DON-037293,DNR-03246,2025-03-20,91.69,CMP-0060
DON-037294,DNR-08276,2024-12-18,49.03,CMP-0061
DON-037295,DNR-08268,2025-10-11,1211.67,CMP-0037
DON-037296,DNR-04198,2024-11-25,2617.27,CMP-0043
DON-037297,DNR-08101,2025-06-27,78.56,CMP-0062
DON-037298,DNR-02859,2024-07-11,53.32,CMP-0094
DON-037299,DNR-08760,2025-01-02,31.39,CMP-0010
DON-037300,DNR-03823,2023-12-17,79.94,CMP-0051
DON-037301,DNR-00045,2024-05-09,391.54,CMP-0032
DON-037302,DNR-04325,2025-04-10,121.31,CMP-0028
DON-037303,DNR-05139,2025-10-01,20.24,CMP-0083
DON-037304,DNR-07536,2025-09-13,58.4,CMP-0059
DON-037305,DNR-03866,2024-09-25,25.19,CMP-0045
DON-037306,DNR-04148,2025-07-07,459.74,CMP-0076
DON-037307,DNR-09127,2024-07-26,57.41,CMP-0045
DON-037308,DNR-09740,2025-11-23,13.18,CMP-0028
DON-037309,DNR-04797,2025-04-07,270.1,CMP-0061
DON-037310,DNR-00118,2025-10-24,18.67,CMP-0007
DON-037311,DNR-07967,2024-05-01,11.8,CMP-0055
DON-037312,DNR-06667,2025-11-27,20.84,CMP-0071
DON-037313,DNR-02086,2025-06-07,19.15,CMP-0056
DON-037314,DNR-00104,2025-09-15,5997.77,CMP-0071
DON-037315,DNR-06532,2024-05-23,54.29,CMP-0033
DON-037316,DNR-00998,2025-12-19,49.23,CMP-0090
DON-037317,DNR-05761,2025-10-07,222.41,CMP-0085
DON-037318,DNR-04554,2024-01-24,98.3,CMP-0079
DON-037319,DNR-02724,2025-09-15,22.7,CMP-0011
DON-037320,DNR-04149,2024-12-31,115.99,CMP-0049
DON-037321,DNR-02085,2023-07-20,22003.28,CMP-0084
DON-037322,DNR-04374,2024-10-15,240.01,CMP-0091
DON-037323,DNR-09641,2025-02-08,473.51,CMP-0002
DON-037324,DNR-06340,2025-03-21,206.96,CMP-0091
DON-037325,DNR-02152,2025-07-22,1779.45,CMP-0015
DON-037326,DNR-08005,2024-05-13,185.85,CMP-0024
DON-037327,DNR-09699,2024-04-27,26.72,CMP-0002
DON-037328,DNR-08652,2024-12-06,37.41,CMP-0073
DON-037329,DNR-03424,2025-10-23,50.57,CMP-0063
DON-037330,DNR-08038,2025-07-10,75.39,CMP-0069
DON-037331,DNR-00116,2024-12-07,445.07,CMP-0098
DON-037332,DNR-04661,2024-11-28,106.3,CMP-0007
DON-037333,DNR-06451,2025-12-17,47.13,CMP-0028
DON-037334,DNR-08200,2022-08-15,96.08,CMP-0077
DON-037335,DNR-03525,2025-12-11,105.22,CMP-0092
DON-037336,DNR-05157,2025-12-02,9736.6,CMP-0045
DON-037337,DNR-05181,2023-08-15,1984.24,CMP-0020
DON-037338,DNR-02556,2022-10-12,1691.88,CMP-0094
DON-037339,DNR-02331,2024-10-03,27.83,CMP-0052
DON-037340,DNR-01858,2021-05-26,56.77,CMP-0052
DON-037341,DNR-08312,2024-05-05,49.54,CMP-0045
DON-037342,DNR-00422,2023-11-25,227.45,CMP-0075
DON-037343,DNR-07266,2023-02-13,28.63,CMP-0053
DON-037344,DNR-08374,2024-12-12,972.46,CMP-0022
DON-037345,DNR-00180,2025-12-13,12.28,CMP-0034
DON-037346,DNR-06557,2024-05-21,165.37,CMP-0035
DON-037347,DNR-00031,2024-08-26,65.42,CMP-0002
DON-037348,DNR-02736,2024-11-14,41606.43,CMP-0068
DON-037349,DNR-02713,2023-04-15,15.94,CMP-0038
DON-037350,DNR-06496,2025-05-22,46.96,CMP-0091
DON-037351,DNR-01470,2025-09-06,9142.86,CMP-0019
DON-037352,DNR-07168,2025-09-29,19.34,CMP-0057
DON-037353,DNR-09028,2025-11-23,2405.22,CMP-0032
DON-037354,DNR-05975,2023-11-25,52.23,CMP-0040
DON-037355,DNR-06591,2021-09-30,16838.85,CMP-0080
DON-037356,DNR-07323,2025-12-23,187.02,CMP-0082
DON-037357,DNR-05359,2024-01-17,1255.5,CMP-0097
DON-037358,DNR-09809,2025-05-24,59.94,CMP-0026
DON-037359,DNR-01987,2025-01-12,10.55,CMP-0008
DON-037360,DNR-04443,2024-06-12,322.6,CMP-0075
DON-037361,DNR-08082,2022-04-04,14767.3,CMP-0095
DON-037362,DNR-09075,2024-02-19,34.79,CMP-0044
DON-037363,DNR-03062,2025-08-12,95.94,CMP-0071
DON-037364,DNR-08616,2023-07-03,379.05,CMP-0008
DON-037365,DNR-03108,2025-11-14,73.08,CMP-0044
DON-037366,DNR-00048,2025-05-07,79.28,CMP-0004
DON-037367,DNR-09940,2025-06-12,427.6,CMP-0081
DON-037368,DNR-07235,2025-04-19,78.09,CMP-0033
DON-037369,DNR-08609,2025-06-04,13.26,CMP-0019
DON-037370,DNR-03690,2025-08-11,96.49,CMP-0019
DON-037371,DNR-03731,2024-07-29,335.37,CMP-0088
DON-037372,DNR-02534,2025-05-07,60.49,CMP-0035
DON-037373,DNR-05690,2024-09-10,80.39,CMP-0023
DON-037374,DNR-00172,2025-10-31,96.65,CMP-0093
DON-037375,DNR-05055,2025-09-26,13.02,CMP-0066
DON-037376,DNR-06132,2025-08-27,33.82,CMP-0100
DON-037377,DNR-05127,2025-10-31,23.31,CMP-0026
DON-037378,DNR-02773,2024-10-05,93.22,CMP-0082
DON-037379,DNR-05124,2025-03-13,294.42,CMP-0033
DON-037380,DNR-00420,2023-03-15,45.15,CMP-0062
DON-037381,DNR-01045,2023-01-29,388.27,CMP-0072
DON-037382,DNR-07267,2025-10-19,68.72,CMP-0075
DON-037383,DNR-08896,2025-04-13,93.59,CMP-0029
DON-037384,DNR-08136,2025-12-20,30.36,CMP-0084
DON-037385,DNR-06665,2025-10-02,54.81,CMP-0018
DON-037386,DNR-02481,2025-12-11,90.96,CMP-0032
DON-037387,DNR-09178,2025-02-14,92.13,CMP-0076
DON-037388,DNR-03292,2023-08-04,23.5,CMP-0063
DON-037389,DNR-06869,2025-06-30,213.88,CMP-0043
DON-037390,DNR-04505,2025-11-28,366.97,CMP-0053
DON-037391,DNR-09243,2025-08-02,59.84,CMP-0080
DON-037392,DNR-04804,2025-02-03,32.85,CMP-0018
DON-037393,DNR-02683,2025-11-15,52.52,CMP-0049
DON-037394,DNR-02469,2025-11-23,244.8,CMP-0079
DON-037395,DNR-06385,2025-10-14,1198.62,CMP-0031
DON-037396,DNR-09266,2024-11-15,35.51,CMP-0062
DON-037397,DNR-08998,2025-09-14,9068.47,CMP-0065
DON-037398,DNR-06880,2025-05-20,195.41,CMP-0053
DON-037399,DNR-00380,2025-10-17,1405.15,CMP-0008
DON-037400,DNR-05653,2025-12-22,23.62,CMP-0087
DON-037401,DNR-05765,2024-09-10,446.76,CMP-0078
DON-037402,DNR-04681,2025-07-24,385.61,CMP-0060
DON-037403,DNR-09171,2025-07-06,521.68,CMP-0066
DON-037404,DNR-07293,2024-11-12,33.88,CMP-0078
DON-037405,DNR-00361,2025-12-11,97.51,CMP-0026
DON-037406,DNR-08418,2025-10-23,76.64,CMP-0017
DON-037407,DNR-00269,2025-03-07,361.75,CMP-0018
DON-037408,DNR-07065,2025-06-10,13773.14,CMP-0059
DON-037409,DNR-01618,2023-11-19,39.58,CMP-0031
DON-037410,DNR-00506,2024-01-25,222.06,CMP-0070
DON-037411,DNR-05471,2023-09-01,9700.62,CMP-0001
DON-037412,DNR-04164,2025-09-09,2492.41,CMP-0094
DON-037413,DNR-08652,2025-02-10,35.36,CMP-0016
DON-037414,DNR-01026,2021-09-12,16.53,CMP-0085
DON-037415,DNR-07983,2025-08-15,2975.2,CMP-0020
DON-037416,DNR-00452,2024-08-18,50.61,CMP-0031
DON-037417,DNR-00360,2023-05-18,3378.37,CMP-0055
DON-037418,DNR-08313,2025-01-22,1660.23,CMP-0016
